1	-5.02226	0
2	-5.00067	0.0215852
3	-5.01814	0.0214543
4	-5.02033	0.0153278
5	-5.01542	0.0128476
6	-5.01607	0.0105101
7	-5.01483	0.00896911
8	-5.0129	0.00800182
9	-5.01318	0.00706239
10	-5.01002	0.0070617
11	-5.01033	0.00639493
12	-5.01124	0.00590827
13	-5.01098	0.00544103
14	-5.01226	0.00519771
15	-5.01254	0.00484701
16	-5.01372	0.00468538
17	-5.01195	0.00474385
18	-5.01061	0.00466949
19	-5.01487	0.00613473
20	-5.01609	0.00594674
21	-5.01297	0.00645866
22	-5.01537	0.00660821
23	-5.01629	0.00638135
24	-5.01728	0.00618823
25	-5.01986	0.0064722
26	-5.02067	0.00627088
27	-5.02066	0.00603416
28	-5.02131	0.00585066
29	-5.02147	0.00564772
30	-5.02261	0.00557329
31	-5.02148	0.00550848
32	-5.01965	0.00563643
33	-5.02057	0.00553856
34	-5.02046	0.00537424
35	-5.021	0.0052467
36	-5.02115	0.00510097
37	-5.02189	0.00501654
38	-5.02297	0.005
39	-5.02293	0.00487025
40	-5.02256	0.00476175
41	-5.02311	0.00467643
42	-5.0233	0.00456764
43	-5.02335	0.00446049
44	-5.0238	0.00438109
45	-5.02417	0.00429886
46	-5.02355	0.00425031
47	-5.0226	0.00426554
48	-5.02208	0.00420805
49	-5.02186	0.00412718
50	-5.0211	0.00411471
51	-5.01991	0.0042064
52	-5.02012	0.00413038
53	-5.02016	0.00405187
54	-5.01986	0.00398712
55	-5.01943	0.00393776
56	-5.02049	0.00400758
57	-5.02061	0.00393873
58	-5.02085	0.00387719
59	-5.02168	0.00390117
60	-5.02142	0.00384438
61	-5.02132	0.00378222
62	-5.02211	0.00380394
63	-5.02184	0.00375279
64	-5.02148	0.00371116
65	-5.02182	0.00366971
66	-5.02179	0.00361385
67	-5.02213	0.00357596
68	-5.02225	0.00352488
69	-5.02182	0.0034995
70	-5.02114	0.00351609
71	-5.02091	0.00347378
72	-5.02078	0.00342773
73	-5.0208	0.00338055
74	-5.02077	0.00333476
75	-5.02141	0.00335197
76	-5.02086	0.00335247
77	-5.02072	0.00331164
78	-5.02072	0.00326891
79	-5.02087	0.00323084
80	-5.02044	0.0032193
81	-5.02	0.0032096
82	-5.02002	0.0031703
83	-5.01985	0.00313658
84	-5.01999	0.00310234
85	-5.02006	0.00306639
86	-5.0197	0.00305145
87	-5.01929	0.00304426
88	-5.01939	0.00301111
89	-5.01933	0.00297762
90	-5.01937	0.00294451
91	-5.01958	0.00292004
92	-5.01945	0.00289094
93	-5.01981	0.00288122
94	-5.02034	0.00289961
95	-5.02044	0.00287068
96	-5.02033	0.00284267
97	-5.02011	0.00282195
98	-5.01997	0.00279644
99	-5.01955	0.00280041
100	-5.01975	0.00278004
