0	135.702	164.473
1	140.55	165.123
2	139.052	165.058
3	139.937	163.859
4	129.581	164.435
5	129.581	163.959
6	126.282	164.612
7	133.417	164.574
8	133.417	164.089
9	133.591	163.663
10	130.565	163.904
11	138.572	163.765
12	135.399	162.914
13	137.167	163.044
14	134.553	163.339
15	133.388	164.258
16	123.333	163.261
17	132.617	163.519
18	132.617	162.527
19	136.082	163.291
20	130.916	163.882
21	132.64	163.953
22	132.64	164.952
23	132.64	164.911
24	134.311	165.144
25	135.367	164.891
26	126.718	164.218
27	132.418	163.93
28	132.418	163.429
29	132.418	163.465
30	122.886	163.364
31	122.886	162.55
32	128.447	162.738
33	126.73	163.04
34	123.787	162.334
35	127.974	162.311
36	138.181	162.992
37	118.49	162.721
38	124.586	161.722
39	122.736	161.878
40	122.736	163.907
41	136.133	163.884
42	134.962	162.95
43	132.052	163.322
44	129.122	163.448
45	129.122	163.01
46	132.384	162.649
47	139.365	162.744
48	136.782	161.71
49	131.043	161.781
50	127.247	162.803
51	134.47	162.25
52	130.067	163.31
53	130.067	163.025
54	133.34	163.74
55	129.544	163.351
56	137.035	163.415
57	137.035	163.545
58	132.062	164.082
59	135.704	163.057
60	140.838	162.745
61	140.608	163.25
62	132.382	163.935
63	134.905	163.888
64	135.471	164.385
65	136.434	164.67
66	136.434	164.074
67	136.434	163.576
68	133.781	163.334
69	139.671	164.047
70	133.409	164.373
71	130.373	164.156
72	137.314	164.792
73	137.741	164.609
74	142.635	164.296
75	127.21	164.755
76	128.074	165.406
77	136.782	164.644
78	136.978	164.481
79	137.657	164.784
80	130.776	164.106
81	136.253	163.735
82	134.872	163.609
83	133.896	164.189
84	136.072	164.774
85	136.072	164.408
86	136.037	165.081
87	137.194	163.968
88	130.901	163.497
89	136.882	163.306
90	136.292	162.98
91	134.924	162.805
92	126.403	162.595
93	126.403	161.723
94	138.026	162.747
95	129.215	163.426
96	126.969	163.795
97	134.359	164.958
98	124.459	164.903
99	130.755	163.579
100	131.794	164.42
101	136.017	164.201
102	139.285	165.016
103	130.413	164.411
104	139.29	164.192
105	139.813	163.935
106	140.245	163.554
107	140.839	162.625
108	123.651	161.305
109	131.379	162.318
110	132.895	161.154
111	132.895	161.873
112	134.653	161.483
113	132.685	161.03
114	128.439	161.092
115	135.802	161.64
116	135.575	162.047
117	130.804	161.524
118	138.507	161.886
119	137.362	162.034
120	136.515	161.287
121	134.216	161.014
