-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 0 0
-2.675 0 0
-2.625 0 0
-2.575 0 0
-2.525 0 0
-2.475 6.03448e-05 2.80007e-05
-2.425 6.03448e-05 2.20629e-05
-2.375 0.000112069 4.27138e-05
-2.325 0.000172414 4.39571e-05
-2.275 0.000405172 6.92612e-05
-2.225 0.000706897 8.69793e-05
-2.175 0.00135345 0.000117111
-2.125 0.00214655 0.000164235
-2.075 0.00321552 0.000265225
-2.025 0.00516379 0.000239051
-1.975 0.00743103 0.00038144
-1.925 0.0119397 0.000294841
-1.875 0.0157586 0.000490001
-1.825 0.0224569 0.000627226
-1.775 0.0313707 0.000747616
-1.725 0.0423362 0.00109354
-1.675 0.0551379 0.00142748
-1.625 0.0712069 0.00126768
-1.575 0.0894569 0.00174446
-1.525 0.107845 0.00223243
-1.475 0.137612 0.0027422
-1.425 0.160302 0.0035563
-1.375 0.18644 0.00357895
-1.325 0.211716 0.00374498
-1.275 0.23881 0.00487843
-1.225 0.267259 0.00378535
-1.175 0.291784 0.00450463
-1.125 0.312922 0.00419131
-1.075 0.331948 0.00512529
-1.025 0.349853 0.0051193
-0.975 0.364853 0.00545583
-0.925 0.375276 0.00542489
-0.875 0.388603 0.0045761
-0.825 0.387483 0.0045473
-0.775 0.391879 0.00457745
-0.725 0.39069 0.00515961
-0.675 0.388905 0.00425599
-0.625 0.377284 0.00406257
-0.575 0.374009 0.00427412
-0.525 0.367629 0.00415292
-0.475 0.357543 0.00349936
-0.425 0.350845 0.00401067
-0.375 0.341534 0.00375575
-0.325 0.332207 0.00321203
-0.275 0.326147 0.00396003
-0.225 0.316379 0.0046263
-0.175 0.312328 0.00486431
-0.125 0.311052 0.00421952
-0.075 0.309371 0.00357945
-0.025 0.302716 0.00345469
0.025 0.309612 0.00330038
0.075 0.307483 0.00318563
0.125 0.309612 0.00334869
0.175 0.317621 0.00256104
0.225 0.321095 0.00253261
0.275 0.326371 0.00356228
0.325 0.334164 0.00307214
0.375 0.339716 0.00321789
0.425 0.344862 0.00322901
0.475 0.355948 0.00372089
0.525 0.365569 0.0039583
0.575 0.371819 0.00428388
0.625 0.37925 0.00434545
0.675 0.383612 0.00397219
0.725 0.384914 0.00495397
0.775 0.387216 0.00557144
0.825 0.38725 0.00572981
0.875 0.386681 0.0054622
0.925 0.376397 0.00560492
0.975 0.366026 0.0057139
1.025 0.351345 0.005581
1.075 0.333603 0.00532417
1.125 0.312017 0.0047841
1.175 0.294336 0.00460256
1.225 0.267069 0.00417766
1.275 0.238784 0.00398394
1.325 0.212802 0.00314013
1.375 0.182983 0.00333
1.425 0.154069 0.00308157
1.475 0.128741 0.00254648
1.525 0.106216 0.00228299
1.575 0.083 0.00171945
1.625 0.0687414 0.00126234
1.675 0.0533621 0.00126613
1.725 0.0396379 0.000797859
1.775 0.0292328 0.00049198
1.825 0.0215 0.00070974
1.875 0.0148966 0.000503909
1.925 0.01 0.000394296
1.975 0.00702586 0.000334517
2.025 0.0045431 0.000264664
2.075 0.0029569 0.000217841
2.125 0.00178448 0.000148953
2.175 0.000965517 0.00013543
2.225 0.000594828 7.94555e-05
2.275 0.000448276 8.74055e-05
2.325 0.000163793 5.51657e-05
2.375 0.000103448 3.73784e-05
2.425 6.89655e-05 3.73784e-05
2.475 2.58621e-05 1.37661e-05
2.525 2.58621e-05 2.52072e-05
2.575 8.62069e-06 8.40241e-06
2.625 0 0
2.675 1.72414e-05 1.68048e-05
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
