4.75439	0.832716	-1.15947
0.773297	-1.28464	-2.18955
-2.32674	0.709962	2.79981
2.3455	3.23086	1.76618
0.789201	1.81671	-2.8454
-3.74898	1.94632	-4.66255
0.624618	0.99836	2.57619
-1.92736	1.93904	3.38335
1.11917	2.93914	0.724371
-1.71424	4.95741	6.81371
-1.08703	3.05878	2.71943
2.70138	-3.04715	3.39491
-0.177536	-0.849972	-0.581607
1.1094	-1.90065	-4.9453
-2.13427	-1.44741	-2.37688
0.852546	7.20457	-1.67631
0.183283	4.11467	3.54716
2.01298	-5.54158	3.92663
2.22908	1.46669	3.6838
-1.64292	-2.67181	-3.18162
-1.30365	3.81218	-6.98584
-1.43281	0.633087	4.74089
0.154581	-0.681583	4.43683
-0.21419	-3.05604	-1.78795
3.28871	-0.73614	4.18822
-1.78952	2.05505	-3.2235
7.36063	0.548341	-4.02487
2.17725	-5.8045	9.29931
-2.48891	-0.472954	3.71518
-3.95357	0.728518	3.96009
1.66518	0.0144894	4.83954
0.627002	0.37631	4.56345
-0.0808643	0.849597	-3.59467
-1.80563	3.26586	-2.95803
2.88604	2.02639	-3.21383
-0.183273	1.84044	8.31422
-2.22996	2.85364	-4.98343
3.41689	4.94794	3.36633
-3.27706	0.864909	1.48739
-1.26953	3.57259	-5.91242
0.958567	-0.482834	3.72923
4.64181	3.68415	1.99744
1.40863	-0.274998	-2.44481
0.370541	-0.265882	1.17412
-4.11109	-0.900003	-4.4824
2.61935	-0.311275	-3.41653
-1.15039	2.33542	-6.06592
4.319	2.01504	4.66527
-2.87948	0.821773	1.80439
1.26599	2.11878	4.35303
0.751349	-0.335124	-4.43409
-3.55559	0.597064	4.00535
1.93936	0.699221	5.924
1.32643	-2.01721	5.2776
-0.485058	-0.0456254	-3.59535
1.78044	-0.0885242	1.17285
1.92974	-2.05503	-8.11322
-1.84533	-0.72161	2.9679
-1.76602	-1.2625	-1.78096
0.508341	-1.98573	3.99136
-1.28479	-0.112415	5.94444
-2.00993	0.313911	-5.20584
4.42902	0.959312	-2.52219
4.71596	4.87565	5.35671
0.525323	0.625366	3.83744
-1.08304	-0.876727	2.51021
-0.755409	-0.380305	-5.41189
1.44588	3.17467	-4.16724
0.290072	0.654477	-1.12885
-0.740167	0.892344	4.03732
0.592953	-2.45434	1.50052
-2.19533	2.93568	4.94101
-1.14939	1.00407	3.89454
0.492587	1.33445	-4.26593
-2.15616	1.49309	3.70161
-2.2541	0.20431	5.00707
1.77566	5.13037	-2.97662
-2.85352	-3.84488	4.28898
-0.136535	0.120204	1.23747
2.48361	-1.21269	-2.79352
2.13143	2.76783	-4.72272
-5.49726	1.13439	-5.4169
-2.758	-2.59637	-3.69154
-3.98237	2.59398	-5.75992
-0.870631	0.164867	3.1809
0.407253	-2.58931	6.36389
3.62817	0.535529	3.11729
0.906189	-1.62487	-1.43686
-4.36857	2.02973	5.48241
-1.47372	-1.11148	3.66596
1.98048	4.05756	8.69728
-1.75814	-0.713346	-2.05375
-2.65758	1.5097	3.83918
0.162479	-0.413718	6.79904
-2.84849	-3.45461	4.59696
4.33051	-2.80701	0.835071
3.10661	1.85814	-4.40452
-1.67664	4.10994	-6.34024
4.7322	0.959543	-3.6252
-0.680781	-1.16986	1.98922
0.745276	1.74477	3.44358
-0.642535	1.28549	4.84837
-2.05107	-1.78964	2.45817
-1.53434	-3.3253	3.58179
5.22244	0.34296	-10.7907
-2.62417	0.41343	4.10387
1.64261	-0.458249	2.7521
-1.58242	-3.58971	4.17127
1.49208	-3.72969	4.77312
1.23463	-0.743277	2.51041
-2.66374	-3.48636	-3.40245
-2.9879	0.842992	-4.77027
0.213559	2.42451	-4.1082
-0.833663	-0.536264	-0.701542
3.1549	2.43229	-1.85016
-0.580361	-2.42019	-6.02818
4.33083	2.85599	-7.54693
0.330671	-3.20596	-2.35805
6.79608	-6.00185	4.00273
-2.26971	-1.08743	3.5584
1.39661	-0.0406661	-3.12364
-1.14328	-1.48335	3.88767
-2.2286	-0.866052	-4.60462
3.34261	0.114498	-2.39057
0.415884	1.64938	5.44403
0.345693	-1.9164	5.46721
-0.997501	0.62369	4.78186
-4.95238	-1.75807	-2.09596
-0.137935	-0.24302	-2.32646
2.07503	0.633922	-1.44072
4.18354	0.411508	2.50029
-2.0192	-0.559649	-2.59518
-1.31009	-2.17437	0.900509
-1.59345	-0.602354	1.91596
-0.0799251	-0.250662	3.98795
-0.38268	-0.761639	5.0877
-1.42904	0.360884	2.34592
1.96795	-1.94707	-2.4027
3.54687	1.94116	-1.61916
-1.15973	5.05191	3.08801
0.143959	-0.43213	-0.866537
3.76634	1.3692	5.94135
-0.452818	1.67505	-1.60258
