0	310.266	382.435
1	280.405	340.899
2	259.942	308.339
3	247.876	284.572
4	232.458	267.031
5	211.218	250.29
6	211.218	236.793
7	200.416	221.811
8	190.247	209.18
9	184.32	201.224
10	176.555	191.025
11	159.198	183.282
12	156.465	173.311
13	154.168	162.53
14	147.2	157.016
15	147.006	154.427
16	137.269	151.288
17	137.269	147.973
18	137.269	141.895
19	134.503	138.402
20	134.207	136.739
21	131.441	135.186
22	131.441	133.203
23	128.195	131.607
24	128.195	130.89
25	118.619	129.265
26	104.388	126.654
27	104.388	119.867
28	92.9447	108.502
29	92.9447	104.165
30	88.0538	100.199
31	88.0538	96.0929
32	88.0538	93.7871
33	88.0205	88.6191
34	85.575	88.0394
35	85.1926	87.548
36	83.5525	86.0382
37	83.4236	84.8528
38	83.3903	83.57
39	82.6762	83.4155
40	80.8338	83.2916
41	80.8338	82.8486
42	80.8338	82.2539
43	79.4846	81.459
44	79.4652	80.6198
45	79.4652	79.8639
46	79.4652	79.4727
47	76.4121	79.4574
48	76.4121	78.825
49	76.3363	76.8823
50	76.3363	76.3953
51	76.3363	76.3491
52	68.53	76.3152
53	68.53	74.7444
54	67.7664	70.4653
55	67.7664	68.3577
56	67.7664	67.9193
57	67.7664	67.7664
58	67.7664	67.7664
59	67.1155	67.7644
60	67.1155	67.6487
61	66.9408	67.3023
62	66.9408	67.0622
63	66.9408	66.9657
64	66.9408	66.9408
65	66.9408	66.9408
66	66.9408	66.9408
67	66.9408	66.9408
68	66.9408	66.9408
69	66.9408	66.9408
70	66.9408	66.9408
71	66.9408	66.9408
72	66.9408	66.9408
73	66.9408	66.9408
74	66.9408	66.9408
75	66.9408	66.9408
76	66.9408	66.9408
77	66.9408	66.9408
78	66.9408	66.9408
79	66.9408	66.9408
80	66.9408	66.9408
81	66.9408	66.9408
82	66.9408	66.9408
83	66.9408	66.9408
84	66.9408	66.9408
85	66.9408	66.9408
86	66.9408	66.9408
87	66.9408	66.9408
88	66.9408	66.9408
89	66.9408	66.9408
90	66.9408	66.9408
91	66.9408	66.9408
92	66.9408	66.9408
93	65.053	66.9361
94	65.053	66.7521
95	65.053	66.2612
96	65.053	65.6204
97	65.053	65.053
98	65.053	65.053
99	62.403	65.0464
100	62.403	64.5779
101	62.403	62.9704
102	62.403	62.403
103	62.403	62.403
104	62.403	62.403
105	62.403	62.403
106	62.403	62.403
107	62.403	62.403
108	62.403	62.403
109	62.403	62.403
110	62.403	62.403
111	62.403	62.403
112	62.403	62.403
113	62.403	62.403
114	62.403	62.403
115	62.403	62.403
116	62.403	62.403
117	62.403	62.403
118	62.403	62.403
119	62.403	62.403
120	62.403	62.403
121	62.403	62.403
122	62.403	62.403
123	62.403	62.403
124	62.403	62.403
125	62.403	62.403
126	62.403	62.403
127	62.403	62.403
128	62.403	62.403
129	62.403	62.403
130	62.403	62.403
131	62.403	62.403
