0.200136	0
0.199988	0
0.199222	0.0996142
0.198389	0.0661335
0.199082	0.049774
0.199236	0.0398495
0.199175	0.0331974
0.198545	0.0283659
0.197953	0.0247469
0.198477	0.022056
0.198345	0.019837
0.198088	0.0180102
0.198016	0.0165032
0.19798	0.0152308
0.198012	0.0141451
0.197827	0.0131897
0.197629	0.0123531
0.197395	0.0116127
0.197233	0.0109586
0.197285	0.0103845
0.197305	0.00986623
0.197485	0.00940502
0.197392	0.00897328
0.197507	0.0085881
0.197758	0.00824087
0.197918	0.00791767
0.198031	0.00761747
0.197901	0.00733054
0.197993	0.00707202
0.198139	0.00683322
0.198003	0.00660092
0.197933	0.00638573
0.197848	0.00618353
0.197797	0.00599457
0.197748	0.00581682
0.197724	0.0056499
0.197721	0.00549288
0.19753	0.00533934
0.197451	0.00519674
0.197418	0.00506264
0.197362	0.00493465
0.197183	0.00481001
0.197151	0.00469471
0.197223	0.00458719
0.197258	0.00448372
0.197247	0.00438383
0.197149	0.00428642
0.197003	0.00419215
0.197032	0.00410541
0.197108	0.00402317
0.197032	0.0039412
0.197057	0.0038644
0.197054	0.00379001
0.197085	0.00371909
0.197057	0.00364969
0.197018	0.00358262
0.197059	0.00351937
0.197091	0.00345818
0.197078	0.00339833
0.197148	0.00334193
0.197168	0.00328654
0.197203	0.00323325
0.197224	0.00318143
0.197194	0.00313045
0.197264	0.00308263
0.19732	0.00303607
0.197326	0.00299016
0.197362	0.00294606
0.197379	0.00290299
0.197419	0.0028615
0.197338	0.00281946
0.197377	0.00278031
0.197421	0.00274231
0.197432	0.00270489
0.197428	0.00266827
0.197395	0.00263226
0.197407	0.00259777
0.197406	0.00256402
0.1974	0.00253107
0.197387	0.00249886
0.197401	0.00246779
0.197436	0.00243776
0.197442	0.0024081
0.197415	0.00237876
0.197406	0.00235033
0.197433	0.002323
0.197442	0.00229609
0.197492	0.00227027
0.197491	0.00224447
0.197543	0.00221983
0.197501	0.0021947
0.197504	0.00217061
0.197516	0.00214715
0.19746	0.00212346
0.197422	0.00210048
0.197457	0.00207873
0.197499	0.00205751
0.197477	0.00203607
0.197448	0.00201501
0.197422	0.00199438
0.200245	0
0.19953	0
0.199186	0.0995945
0.1981	0.0660384
0.19825	0.0495653
0.198959	0.039795
0.199113	0.0331878
0.198572	0.0283699
0.197937	0.0247452
0.198279	0.0220338
0.198305	0.0198328
0.19794	0.0179968
0.197908	0.0164942
0.19807	0.0152378
0.19802	0.0141457
0.197828	0.0131899
0.197645	0.0123541
0.197536	0.0116209
0.197268	0.0109606
0.197247	0.0103825
0.197312	0.00986661
0.19745	0.00940334
0.197364	0.008972
0.197398	0.00858335
0.197714	0.0082391
0.197757	0.00791122
0.197979	0.00761558
0.197926	0.00733152
0.197992	0.00707204
0.198052	0.00683022
0.198007	0.00660102
0.197869	0.00638364
0.19788	0.00618447
0.19775	0.00599316
0.197738	0.00581652
0.197699	0.00564922
0.197695	0.00549214
0.197558	0.00534005
0.197479	0.00519744
0.197403	0.00506221
0.197381	0.0049351
0.197204	0.00481049
0.197128	0.00469415
0.197233	0.00458744
0.19723	0.00448309
0.197195	0.00438267
0.19715	0.00428641
0.197008	0.00419224
0.197021	0.00410516
0.197094	0.00402287
0.197023	0.00394099
0.197081	0.00386486
0.197037	0.00378969
0.197035	0.00371814
0.197071	0.00364994
0.196993	0.00358217
0.197064	0.00351947
0.197098	0.00345831
0.197024	0.00339743
0.197114	0.00334137
0.197158	0.00328642
0.1972	0.00323323
