1.37621	0
1.38638	0
1.37561	0.687916
1.35576	0.452178
1.35302	0.338396
1.35265	0.270619
1.35425	0.22577
1.35354	0.193408
1.35588	0.169521
1.35353	0.150424
1.35155	0.135182
1.34719	0.122502
1.34753	0.11232
1.35091	0.103942
1.35507	0.0968197
1.35398	0.0902914
1.35552	0.084744
1.35502	0.0797284
1.35319	0.0751976
1.3523	0.071192
1.35471	0.0677542
1.35503	0.0645422
1.35649	0.0616752
1.35653	0.0589948
1.3567	0.0565429
1.35706	0.0542951
1.35826	0.052253
1.35843	0.0503238
1.35741	0.04849
1.35715	0.0468088
1.35568	0.0451997
1.35766	0.0438067
1.35692	0.0424146
1.3583	0.0411714
1.35847	0.0399654
1.35889	0.0388352
1.35808	0.0377339
1.35841	0.0367227
1.35872	0.0357642
1.35965	0.0348713
1.35988	0.0340051
1.35837	0.0331395
1.358	0.0323415
1.35993	0.0316356
1.35943	0.0309051
1.3591	0.0302107
1.35866	0.0295443
1.35818	0.0289055
1.35796	0.0282985
1.35759	0.0277134
1.35769	0.027161
1.35927	0.02666
1.3585	0.0261326
1.35843	0.0256382
1.35837	0.0251621
1.35747	0.0246885
1.35781	0.0242535
1.3578	0.0238278
1.35795	0.0234195
1.35684	0.0230041
1.3573	0.0226283
1.35708	0.0222537
1.35686	0.0218911
1.35724	0.0215496
1.35739	0.0212152
1.35767	0.020893
1.35817	0.020584
1.35845	0.0202809
1.35905	0.0199915
1.35913	0.0197028
1.35918	0.0194221
1.35911	0.0191474
1.35876	0.0188766
1.35969	0.018631
1.36	0.0183835
1.35983	0.018136
1.35904	0.0178872
1.35869	0.0176503
1.35891	0.0174268
1.35912	0.0172088
1.35894	0.0169913
1.35869	0.0167784
1.359	0.0165777
1.3591	0.0163791
1.35955	0.0161895
1.35938	0.0159969
1.35895	0.015806
1.35906	0.0156255
1.35942	0.0154521
1.35969	0.0152814
1.35978	0.0151125
1.35968	0.0149454
1.35919	0.0147776
1.35925	0.0146193
1.3593	0.0144643
1.35922	0.0143112
1.35909	0.0141607
1.35903	0.0140141
1.35901	0.0138708
1.35937	0.0137344
1.3773	0
1.37528	0
1.37083	0.685432
1.35502	0.451819
1.3522	0.338131
1.35456	0.270965
1.35419	0.225735
1.35727	0.193926
1.35621	0.16955
1.35683	0.150777
1.35429	0.135447
1.35089	0.122828
1.35004	0.11252
1.3512	0.103953
1.35713	0.0969647
1.35657	0.0904613
1.35725	0.0848487
1.35641	0.0798071
1.35575	0.0753361
1.35385	0.0712718
1.35661	0.0678481
1.35668	0.0646198
1.35787	0.0617364
1.3591	0.0591058
1.35899	0.0566379
1.35887	0.0543669
1.35995	0.0523175
1.36007	0.0503838
1.35972	0.0485717
1.35984	0.0469004
1.35846	0.0452916
1.36021	0.043888
1.36048	0.0425246
1.36069	0.0412419
1.36077	0.0400311
1.36145	0.0389067
1.36053	0.0378005
1.36002	0.036765
1.36017	0.0358012
1.36123	0.0349107
1.36165	0.0340484
1.3598	0.0331738
1.35938	0.032374
1.3608	0.0316547
1.36121	0.0309444
1.36055	0.0302422
1.36018	0.0295765
1.35945	0.0289317
1.35903	0.0283202
1.35844	0.0277301
1.35867	0.02718
1.36023	0.0266785
1.35915	0.0261449
1.35935	0.0256553
1.3597	0.0251867
1.35912	0.0247181
1.35959	0.0242851
1.35929	0.0238536
1.3594	0.0234441
1.35853	0.0230323
1.3589	0.0226545
1.3581	0.0222702
1.35787	0.0219072
1.35816	0.021564
1.35829	0.021229
1.35873	0.0209091
1.359	0.0205964
1.35944	0.0202956
1.36015	0.0200076
1.36045	0.0197219
1.3603	0.019438
1.36045	0.0191662
1.36039	0.0188992
1.36082	0.0186461
1.3613	0.0184006
1.36157	0.0181588
1.36066	0.0179082
1.36063	0.0176752
1.36076	0.0174503
1.36091	0.0172312
1.36092	0.0170159
1.36066	0.0168026
1.36105	0.0166024
1.36074	0.0163987
1.36132	0.0162104
1.36146	0.0160213
1.36089	0.0158285
1.36083	0.0156457
1.36116	0.0154717
1.36141	0.0153007
1.36169	0.0151338
1.36148	0.0149651
1.36121	0.0147995
1.36139	0.0146422
1.36122	0.0144847
1.36127	0.0143327
1.3613	0.0141836
1.3613	0.0140374
1.36129	0.0138941
1.36129	0.0137536
1.54729	0
1.51457	0
1.49406	0.74755
1.48384	0.494861
1.4875	0.372014
1.49156	0.298405
1.50856	0.251605
1.50755	0.215494
1.50961	0.188803
1.50653	0.167475
1.5031	0.150381
1.49871	0.136313
1.50478	0.125467
1.50375	0.115732
1.50307	0.107413
1.50456	0.100349
1.5056	0.0941402
1.50728	0.0886998
1.50725	0.0837688
1.50573	0.0792791
1.50716	0.0753856
1.50592	0.0717362
1.50723	0.0685345
1.5084	0.065605
1.51121	0.0629902
1.51059	0.0604452
1.51254	0.0581958
1.51314	0.056062
1.51127	0.0539935
1.51001	0.052088
1.50967	0.0503399
1.51055	0.0487441
1.50973	0.0471949
1.50921	0.0457486
1.50835	0.0443777
1.50819	0.0431048
1.50853	0.0419165
1.5094	0.0408073
1.50823	0.0397026
1.50849	0.0386911
1.50781	0.0377066
1.50708	0.0367691
1.5075	0.0359034
1.50671	0.03505
1.50644	0.0342471
1.50539	0.0334629
1.50455	0.0327173
1.505	0.0320306
1.50575	0.0313789
1.50555	0.0307343
1.50523	0.030113
1.50479	0.0295139
1.50459	0.0289423
1.50552	0.0284139
1.50516	0.0278809
1.50424	0.0273575
1.50483	0.0268794
1.50414	0.0263958
1.5036	0.0259314
1.50427	0.0255033
1.50443	0.0250807
1.50471	0.024674
1.50453	0.0242731
1.50348	0.0238714
1.50302	0.0234912
1.5032	0.0231325
1.50353	0.022787
1.5035	0.0224463
1.50205	0.0220956
1.50282	0.0217865
1.50227	0.0214675
1.50238	0.0211665
1.50243	0.0208731
1.50304	0.0205957
1.50205	0.0203042
1.50187	0.020031
1.50228	0.0197728
1.50252	0.0195192
1.50306	0.0192758
1.50314	0.0190328
1.5031	0.0187943
1.50288	0.0185594
1.50361	0.0183422
1.50385	0.0181241
1.50418	0.0179121
1.5042	0.0177016
1.50437	0.0174977
1.50408	0.0172932
1.50523	0.0171101
1.5053	0.0169186
1.50499	0.0167272
1.50459	0.016539
1.50468	0.0163601
1.50506	0.0161883
1.50485	0.0160137
1.50484	0.0158451
1.50503	0.015682
1.5053	0.0155231
1.5053	0.0153646
1.50521	0.0152085
1.65769	0
1.647	0
1.67607	0.838562
1.65963	0.553532
1.6687	0.417377
1.67852	0.335867
1.69133	0.282056
1.69259	0.241921
1.70132	0.212785
1.70046	0.189034
1.70117	0.170193
1.69203	0.153911
1.68978	0.140892
