0.997939	0.232887	1.00054	0.0167187
0.993163	0.23623	1.00152	0.0169415
1.00722	0.231375	0.998161	0.016638
0.997056	0.233545	1.00074	0.0167474
0.990179	0.235502	1.00262	0.0167926
0.992251	0.240522	1.00164	0.0171249
0.994253	0.236757	1.00146	0.0168608
0.999085	0.233146	1.00027	0.0167143
1.0049	0.231027	0.998699	0.0166612
0.997153	0.232181	1.0009	0.0166328
1.003	0.231726	0.99945	0.0165837
1.00211	0.232394	0.999441	0.0166972
0.993088	0.236624	1.00163	0.0169111
1.00022	0.230494	1.00034	0.0164746
1.00033	0.240067	0.999258	0.0172066
1.00766	0.234326	0.997993	0.0167502
0.996188	0.233143	1.00117	0.0166607
1.00265	0.233288	0.999344	0.0167107
0.99656	0.234376	1.00112	0.0166702
0.993078	0.238614	1.00142	0.0170656
0.995545	0.23602	1.00097	0.0168994
1.00033	0.233728	0.999971	0.0167168
1.00901	0.234438	0.997203	0.0169274
0.994406	0.235456	1.00126	0.0168895
0.991411	0.233417	1.00228	0.0167337
1.00203	0.232684	0.999705	0.0166039
0.986529	0.23756	1.00365	0.0168308
0.989513	0.237043	1.00275	0.0168552
0.996961	0.235698	1.00065	0.0168679
0.998421	0.238482	0.999771	0.01716
0.998991	0.231285	1.00055	0.0165467
1.00531	0.230018	0.99886	0.0165173
1.00668	0.233786	0.998261	0.0167275
1.00298	0.234276	0.999133	0.0167845
1.00505	0.23179	0.998582	0.0167089
0.994413	0.237835	1.00126	0.0169624
0.995357	0.231578	1.00175	0.0164619
1.00024	0.234482	1.00024	0.0166422
0.993813	0.233756	1.0019	0.0166367
1.00138	0.23277	0.999736	0.0166726
0.997471	0.232877	1.00093	0.016611
0.996052	0.235772	1.00096	0.0168407
1.0011	0.234061	0.999607	0.0167918
1.00768	0.231979	0.997917	0.0167074
0.990002	0.23452	1.00288	0.0166753
1.00193	0.23209	0.999622	0.016632
1.00795	0.229777	0.998161	0.016513
1.01045	0.231683	0.996994	0.0167699
1.00126	0.234716	0.999624	0.0167843
0.99687	0.236475	1.00073	0.0168696
1.00616	0.230812	0.998411	0.0166336
0.997632	0.233057	1.00049	0.0167806
1.00065	0.232877	1.00007	0.0166156
1.00893	0.23086	0.997852	0.0165597
0.994759	0.236251	1.00096	0.016998
0.99712	0.235698	1.00056	0.0168829
1.00109	0.231907	0.999984	0.0165738
0.998542	0.236884	1.00008	0.0169613
0.99725	0.233948	1.00081	0.0167122
1.0019	0.232667	0.999555	0.016682
1.00463	0.233392	0.998487	0.016847
1.00362	0.232155	0.999143	0.0166522
1.00503	0.231151	0.998711	0.0166428
1.00125	0.237305	0.999355	0.0169797
1.00481	0.235614	0.998492	0.016892
1.00022	0.231158	1.00019	0.0165607
1.00292	0.233658	0.999269	0.0167206
0.993609	0.234929	1.00173	0.0167677
1.00284	0.234121	0.999222	0.0167619
0.992538	0.234444	1.00207	0.016726
0.999011	0.231468	1.00044	0.0166056
0.997278	0.233677	1.00058	0.0167977
0.999266	0.23213	1.00056	0.0165408
0.997773	0.234798	1.00063	0.016755
0.998622	0.235791	1.00017	0.0168875
0.998904	0.235888	0.999856	0.0169879
1.00099	0.234414	0.999618	0.0168113
1.00282	0.231709	0.999492	0.0165796
1.00555	0.231687	0.998533	0.0166825
0.998285	0.234479	1.00049	0.0167534
0.999431	0.23069	1.00047	0.0165174
1.00511	0.231441	0.998707	0.016644
1.00348	0.233125	0.998937	0.0167806
1.00529	0.230665	0.998648	0.0166273
1.00623	0.232949	0.998124	0.0168094
1.00382	0.235682	0.998638	0.0169453
0.996079	0.232116	1.00123	0.0166156
0.997685	0.235507	1.00007	0.0170206
0.998213	0.23733	1.00009	0.0170103
1.00532	0.233609	0.998405	0.0168091
0.990132	0.234948	1.00287	0.0166788
0.998691	0.237956	1.00001	0.0170126
1.00601	0.228902	0.998788	0.0164354
0.998502	0.233518	1.00041	0.0167294
0.9973	0.23316	1.00089	0.016654
0.99047	0.235388	1.0025	0.0168002
1.00449	0.234936	0.998419	0.016939
0.998676	0.233532	1.00011	0.0168288
1.00373	0.230879	0.998945	0.0166765
1.00116	0.234022	0.999819	0.0166993
