0 -0.762899 0.00327034
1 -0.762934 0.00324225
2 -0.762934 0.00322554
3 -0.763104 0.00320338
4 -0.762658 0.00314854
5 -0.762511 0.00311067
6 -0.762317 0.00300586
7 -0.762292 0.00301545
8 -0.762649 0.00295925
9 -0.76316 0.0029226
10 -0.763649 0.00284739
11 -0.763495 0.00293262
12 -0.763785 0.00284331
13 -0.763217 0.00284948
14 -0.762579 0.00282725
15 -0.762884 0.00271748
16 -0.763033 0.0026569
17 -0.762907 0.00270855
18 -0.762941 0.0027264
19 -0.762708 0.00265236
20 -0.762552 0.00256925
21 -0.762726 0.0024462
22 -0.762824 0.00240909
23 -0.763035 0.00240957
24 -0.762999 0.00258111
25 -0.763019 0.00253476
26 -0.762904 0.00248013
27 -0.762897 0.00251538
28 -0.762846 0.00252467
29 -0.763648 0.00244549
30 -0.763613 0.00243478
31 -0.763714 0.00243368
32 -0.76376 0.00250504
33 -0.764139 0.00268035
34 -0.763878 0.00271096
35 -0.763982 0.00280568
36 -0.763743 0.00275823
37 -0.764089 0.0027618
38 -0.764193 0.00271044
39 -0.763921 0.00276978
40 -0.764159 0.00277985
41 -0.764021 0.002798
42 -0.764604 0.00294355
43 -0.76423 0.00279158
44 -0.764386 0.00294072
45 -0.764043 0.00292679
46 -0.763903 0.00294481
47 -0.763372 0.00292669
48 -0.763224 0.00295094
49 -0.762681 0.00300383
50 -0.763132 0.00301646
51 -0.763715 0.00307034
52 -0.763784 0.00307924
53 -0.764204 0.00301158
54 -0.763758 0.00300829
55 -0.764121 0.00293575
56 -0.763766 0.00286207
57 -0.763778 0.00283892
58 -0.763641 0.00281491
59 -0.7637 0.0028493
60 -0.764228 0.00276439
61 -0.764178 0.00273417
62 -0.764264 0.00270102
63 -0.764273 0.00265994
64 -0.764534 0.00262581
65 -0.764143 0.00269667
66 -0.764721 0.00256187
67 -0.76455 0.00251642
68 -0.764609 0.00239636
69 -0.764805 0.0025132
70 -0.764501 0.0024865
71 -0.764751 0.00242818
72 -0.764957 0.00234042
73 -0.76517 0.00238998
74 -0.765897 0.00249981
75 -0.766692 0.00268362
76 -0.766174 0.0027299
77 -0.766419 0.00278618
78 -0.766596 0.0027021
79 -0.767148 0.00257717
80 -0.767307 0.00255011
81 -0.767048 0.00247864
82 -0.76766 0.00260164
83 -0.767526 0.00247622
84 -0.768185 0.00250485
85 -0.768261 0.00260033
86 -0.768467 0.00257853
87 -0.768417 0.00258957
88 -0.768727 0.00263153
89 -0.768969 0.0026191
90 -0.768793 0.00254026
91 -0.768826 0.00253901
92 -0.768708 0.00248926
93 -0.769347 0.00254058
94 -0.769086 0.00260077
95 -0.769423 0.00262048
96 -0.76974 0.00273845
97 -0.76991 0.00274028
98 -0.770343 0.00280956
99 -0.769985 0.00279226
100 -0.769565 0.00289756
101 -0.769921 0.00290528
102 -0.770184 0.00293436
103 -0.769972 0.00296975
104 -0.769792 0.00298043
105 -0.769945 0.00293772
106 -0.769751 0.00292181
107 -0.769627 0.00292987
108 -0.769846 0.0029605
109 -0.770054 0.00293265
110 -0.76967 0.0029495
111 -0.770099 0.0029151
112 -0.769944 0.00282014
113 -0.769936 0.0027819
114 -0.769878 0.00269224
115 -0.769892 0.00261481
116 -0.770274 0.00261037
117 -0.77013 0.00261299
118 -0.770488 0.00255093
119 -0.770877 0.00253594
120 -0.770816 0.00255987
121 -0.770676 0.00251081
122 -0.771169 0.00253587
123 -0.771422 0.00258484
124 -0.770919 0.00246507
125 -0.771087 0.00248638
126 -0.770981 0.00252261
127 -0.770835 0.00253455
128 -0.771072 0.00243472
129 -0.771371 0.00257517
130 -0.771764 0.00260443
131 -0.771724 0.00266936
132 -0.771002 0.0027198
133 -0.770514 0.00274391
134 -0.770373 0.00267532
135 -0.770515 0.00272882
136 -0.770841 0.002644
137 -0.771161 0.002729
138 -0.771468 0.00274685
139 -0.77165 0.00272229
140 -0.772124 0.00266255
141 -0.772279 0.0027045
142 -0.77256 0.00263212
143 -0.77238 0.00261224
144 -0.772188 0.00258892
145 -0.771988 0.00254964
146 -0.772183 0.00251927
147 -0.772432 0.00244023
148 -0.772448 0.00249865
149 -0.772662 0.0024558
150 -0.772614 0.00246521
151 -0.772986 0.0024478
152 -0.772773 0.00250464
153 -0.772726 0.00247098
154 -0.772616 0.00253394
155 -0.772484 0.002556
156 -0.772233 0.00251954
157 -0.772311 0.0024993
158 -0.771991 0.00252971
159 -0.772145 0.00248925
160 -0.772593 0.00265882
161 -0.773115 0.00259473
162 -0.773244 0.00260716
163 -0.77368 0.00260077
164 -0.773326 0.002609
165 -0.773687 0.00255783
166 -0.773468 0.00262258
167 -0.772959 0.00256559
168 -0.772723 0.00251226
169 -0.772928 0.00243603
170 -0.772546 0.00246617
171 -0.772774 0.00251789
172 -0.77263 0.0024541
